Date,Actual,Forecasted
2012-05-29 00:00:00,296.060302734375,309.36338798200524
2012-05-30 00:00:00,293.0166931152344,309.5719067963132
2012-05-31 00:00:00,289.345458984375,310.1420700388496
2012-06-01 00:00:00,284.4239196777344,310.14204219369964
2012-06-04 00:00:00,288.2146911621094,310.1594805860877
2012-06-05 00:00:00,284.1399841308594,310.494649038667
2012-06-06 00:00:00,289.20098876953125,310.4063973473137
2012-06-07 00:00:00,288.0353698730469,310.6406716004432
2012-06-08 00:00:00,289.1412353515625,310.2718341644416
2012-06-11 00:00:00,283.18853759765625,309.08806897213674
2012-06-12 00:00:00,281.494873046875,309.02377907420833
2012-06-13 00:00:00,279.49737548828125,308.5566160322064
2012-06-14 00:00:00,278.4811706542969,308.4390618913426
2012-06-15 00:00:00,281.20098876953125,307.76174029344975
2012-06-18 00:00:00,284.3591613769531,305.9750235573005
2012-06-19 00:00:00,289.67919921875,305.8355390964961
2012-06-20 00:00:00,287.6767272949219,305.36944327537594
2012-06-21 00:00:00,281.5496826171875,305.3238132743052
2012-06-22 00:00:00,284.6729736328125,304.799113032313
2012-06-25 00:00:00,279.3031005859375,303.89871872922413
2012-06-26 00:00:00,281.2856750488281,304.18208517882016
2012-06-27 00:00:00,283.5870361328125,304.19617828977835
2012-06-28 00:00:00,281.1013488769531,304.6771129601475
2012-06-29 00:00:00,288.9519348144531,304.71914543505335
2012-07-02 00:00:00,289.15118408203125,305.65509082011266
2012-07-03 00:00:00,292.81744384765625,306.5669175815646
2012-07-05 00:00:00,296.84735107421875,308.28154263031126
2012-07-06 00:00:00,291.8959045410156,308.892791313209
2012-07-09 00:00:00,291.9108581542969,311.295723519931
2012-07-10 00:00:00,289.7638854980469,312.60269875716256
2012-07-11 00:00:00,284.52850341796875,313.56333136072715
2012-07-12 00:00:00,284.1748352050781,314.9226934724863
2012-07-13 00:00:00,287.1835632324219,315.73441256091354
2012-07-16 00:00:00,286.3865661621094,318.35914490081615
2012-07-17 00:00:00,287.2881774902344,319.62643614377816
2012-07-18 00:00:00,289.295654296875,320.4821814705005
2012-07-19 00:00:00,295.42266845703125,321.69222524612024
2012-07-20 00:00:00,304.26953125,322.2946061052026
2012-07-23 00:00:00,306.60577392578125,324.0623197419519
2012-07-24 00:00:00,302.6506042480469,324.99169932430857
2012-07-25 00:00:00,302.85980224609375,325.4819385296718
2012-07-26 00:00:00,305.5347900390625,326.3164229658212
2012-07-27 00:00:00,316.2944641113281,326.5238779101707
2012-07-30 00:00:00,314.96942138671875,327.08585413207874
2012-07-31 00:00:00,315.30316162109375,327.61934994454907
2012-08-01 00:00:00,315.1587219238281,327.7151571420034
2012-08-02 00:00:00,313.2010498046875,328.1641565010942
2012-08-03 00:00:00,319.4675598144531,327.990549325266
2012-08-06 00:00:00,320.20977783203125,327.46773934549253
2012-08-07 00:00:00,319.07403564453125,327.6606218291158
2012-08-08 00:00:00,319.9158630371094,327.4266692943985
2012-08-09 00:00:00,319.97564697265625,327.55723592922493
2012-08-10 00:00:00,319.8013000488281,327.07911428814026
2012-08-13 00:00:00,328.7726745605469,325.73609783350577
2012-08-14 00:00:00,333.08154296875,325.6905934169411
2012-08-15 00:00:00,332.52362060546875,325.24313130643134
2012-08-16 00:00:00,335.1786804199219,325.1829255463342
2012-08-17 00:00:00,337.3056945800781,324.5467136718332
2012-08-20 00:00:00,336.5086975097656,322.9300270136949
2012-08-21 00:00:00,333.50494384765625,322.8662525255699
2012-08-22 00:00:00,337.32562255859375,322.4462189536843
2012-08-23 00:00:00,337.1363220214844,322.60116585339546
2012-08-24 00:00:00,338.04791259765625,322.2295801591023
2012-08-27 00:00:00,333.3604736328125,321.6714612875064
2012-08-28 00:00:00,337.3605041503906,322.04358829342135
2012-08-29 00:00:00,342.72039794921875,322.09858948678794
2012-08-30 00:00:00,339.5672302246094,322.6151725511135
2012-08-31 00:00:00,341.2658386230469,322.63408974163735
2012-09-04 00:00:00,339.2484130859375,324.16667270422954
2012-09-05 00:00:00,339.0890197753906,324.6520370919394
2012-09-06 00:00:00,348.3941345214844,325.5863810519777
2012-09-07 00:00:00,351.75653076171875,325.9934268455107
2012-09-10 00:00:00,349.0765686035156,327.6511377577806
2012-09-11 00:00:00,344.8025817871094,328.68200923485927
2012-09-12 00:00:00,344.1500549316406,329.3212885844624
2012-09-13 00:00:00,351.70172119140625,330.3517544105827
2012-09-14 00:00:00,353.51495361328125,330.78033500130135
2012-09-17 00:00:00,353.66436767578125,332.1064513275725
2012-09-18 00:00:00,357.79888916015625,332.90696704715344
2012-09-19 00:00:00,362.39166259765625,333.25569781104304
2012-09-20 00:00:00,362.70050048828125,333.9523533936088
2012-09-21 00:00:00,365.6245422363281,334.0015582888512
2012-09-24 00:00:00,373.2908020019531,334.06376288028514
